poiid,poiname,poiname_py,poiname_en,adcode,otype,stype,atype,rank,updatetime,update_flag,max_updatetime,address,address_en,x,y
1009924786,圆方庆典,YuanFangQingDian,,210103,0X7,0x0,0x0,0.5,,1,,朝阳街238号,,123.45982,41.794672
1009925212,万发物流(南翰林路),WanFaWuLiu(NanHanLinLu),,210103,0X7,0x5,0x0,0.5,,1,,南翰林路27号,,123.449953,41.782623
1009914680,东风印刷,DongFengYinShua,,210103,0X7,0x0,0x0,0.5,,1,,北二经街98号,,123.426514,41.791282
1009913939,鑫鑫洗衣,XinXinXiYi,,210103,0X7,0xF,0x0,0.5,,1,,乐郊路15号,,123.449845,41.792029
1009913950,友佳房产,YouJiaFangChan,,210103,0X7,0x10,0x0,0.5,,1,,药王庙路19号,,123.439661,41.796461
1009913959,君杰房地产,JunJieFangDiChan,,210103,0X7,0x10,0x0,0.5,,1,,大西路248号,,123.439937,41.794451
1009920645,特快专递自取邮件领取处,TeKuaiZhuanDiZiQuYouJianLingQuChu,,210103,0X7,0x4,0x1,0.5,,1,,迎宾街32号,,123.434625,41.816358
1009913289,沈阳市新经安运输服务站,ShenYangShiXinJingAnYunShuFuWuZhan,,210103,0X7,0x5,0x0,0.5,,1,,翰林路12号,,123.448713,41.784938
1009913711,中国体育彩票(南顺城路),ZhongGuoTiYuCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,南顺城路8号,,123.449898,41.793297
1009913712,彩票沙龙,CaiPiaoShaLong,,210103,0X7,0x12,0x0,0.5,,1,,南顺城路64号,,123.455534,41.793264
1009913715,稀女美术,XiNvMeiShu,,210103,0X7,0x0,0x0,0.5,,1,,热闹路98号,,123.457382,41.788186
1009913731,鹏达汽校报名处,PengDaQiXiaoBaoMingChu,,210103,0X7,0x0,0x0,0.5,,1,,万莲路4号,,123.479513,41.784695
1009916158,沈册印刷厂,ShenCeYinShuaChang,,210103,0X7,0x0,0x0,0.5,,1,,南顺城路24号,,123.451165,41.793274
1009916159,纤丝鸟丰胸减肥院(文艺路),XianSiNiaoFengXiongJianFeiYuan(WenYiLu),,210103,0X7,0xB,0x0,0.5,,1,,文艺路37号,,123.454261,41.777489
1009916377,丰林设计,FengLinSheJi,,210103,0X7,0x0,0x0,0.5,,1,,南翰林路6号,,123.448218,41.7835
1009921812,益佳房产(六合社区卫生服务站南),YiJiaFangChan(LiuHeSheQuWeiShengFuWuZhanNan),,210103,0X7,0x10,0x0,0.5,,1,,南关路40号,,123.448491,41.781641
1009921814,北站火车票代售点(沈阳市民政事业管理处北),BeiZhanHuoChePiaoDaiShouDian(ShenYangShiMinZhengShiYeGuanLiChuBei),,210103,0X7,0x3,0x2,0.5,,1,,南山东堡路70号,,123.450656,41.81571
1009927786,明廊染烫形象店,MingLangRanTangXingXiangDian,,210103,0X7,0xB,0x0,0.5,,1,,小南街六合巷46号,,123.453653,41.78296
1009927793,远征运输有限公司沈阳分公司,YuanZhengYunShuYouXianGongSiShenYangFenGongSi,,210103,0X7,0x5,0x0,0.5,,1,,南翰林路27号,,123.451172,41.782313
1009924360,沈阳玉满运输有限公司(翰林路),ShenYangYuManYunShuYouXianGongSi(HanLinLu),,210103,0X7,0x5,0x0,0.5,,1,,翰林路21号,,123.448857,41.784457
1009924364,宏洁干洗,HongJieGanXi,,210103,0X7,0xF,0x0,0.5,,1,,南二经街91号,,123.43129,41.783553
1009924365,博彩乐园,BoCaiLeYuan,,210103,0X7,0x12,0x0,0.5,,1,,太清宫街66号,,123.447033,41.799157
1009924367,正东房产(南关路),ZhengDongFangChan(NanGuanLu),,210103,0X7,0x10,0x0,0.5,,1,,南关路25号,,123.447479,41.781427
1009911608,沈阳日报驾校报名处,ShenYangRiBaoJiaXiaoBaoMingChu,,210103,0X7,0x0,0x0,0.5,,1,,南乐郊路114号,,123.458822,41.790234
1009911612,韵达快运(格林豪森北),YunDaKuaiYun(GeLinHaoSenBei),,210103,0X7,0x5,0x0,0.5,,1,,天后宫路20号,,123.444238,41.810375
1009923633,鹏顺房产,PengShunFangChan,,210103,0X7,0x10,0x0,0.5,,1,,文艺路87号,,123.459404,41.777431
1009913531,蓝英票务,LanYingPiaoWu,,210103,0X7,0x0,0x0,0.5,,1,,西滨河路42号,,123.43257,41.783526
1009920223,沈阳市永恒咨询服务事务所,ShenYangShiYongHengZiXunFuWuShiWuSuo,,210103,0X7,0x10,0x0,0.5,,1,,承德路6号,,123.450517,41.796757
1009920224,可心发艺染烫店,KeXinFaYiRanTangDian,,210103,0X7,0xB,0x0,0.5,,1,,先农坛路十七巷4号,,123.469222,41.783449
1009926288,珑锦房产中介,LongJinFangChanZhongJie,,210103,0X7,0x10,0x0,0.5,,1,,南通天街17号,,123.456879,41.789159
1009926073,鑫旺房产(市府大路),XinWangFangChan(ShiFuDaLu),,210103,0X7,0x10,0x0,0.5,,1,,市府大路432号,,123.444678,41.80543
1009933961,高艺乐器戏装,GaoYiLeQiXiZhuang,,210103,0X6,0xC,0x0,0.5,,1,,中街路31号,,123.451472,41.800987
1009947482,祥和铝塑铁艺,XiangHeLvSuTieYi,,210103,0X6,0x6,0x1,0.5,,1,,乐郊路73号,,123.459266,41.791802
1009947483,金梦娇美发精品行,JinMengJiaoMeiFaJingPinHang,,210103,0X6,0xC,0x0,0.5,,1,,热闹路47号,,123.444615,41.787044
1009947484,欧色彩遮阳篷,OuSeCaiZheYangPeng,,210103,0X6,0x6,0x3,0.5,,1,,东顺城街68号,,123.46409,41.798727
1009947487,泽工雪批便民店,ZeGongXuePiBianMinDian,,210103,0X6,0x2,0x0,0.5,,1,,惠工街7号,,123.435939,41.806814
1009953994,翰林路食品杂货店,HanLinLuShiPinZaHuoDian,,210103,0X6,0x2,0x0,0.5,,1,,南翰林路15号,,123.446731,41.782944
1009949001,亲亲宝贝儿童服装用品店(六纬路),QinQinBaoBeiErTongFuZhuangYongPinDian,,210103,0X6,0xB,0x0,0.5,,1,,六纬路15号,,123.426017,41.798456
1009949005,大华缝纫机商店,DaHuaFengRenJiShangDian,,210103,0X6,0xC,0x0,0.5,,1,,北顺城路11号,,123.451356,41.804747
1009960146,吉声乐器行(文轩阳光园东北),JiShengLeQiHang(WenXuanYangGuangYuanDongBei),,210103,0X6,0xC,0x0,0.5,,1,,沈阳路万宝盖巷37号,,123.451682,41.800313
1009945780,香香榛子园,XiangXiangZhenZiYuan,,210103,0X6,0x7,0x3,0.5,,1,,团结路75号,,123.447111,41.812865
1009945784,红叶烟店,HongYeYanDian,,210103,0X6,0xC,0xA,0.5,,1,,南关路43号,,123.452473,41.780739
1009951877,同测仪器,TongCeYiQi,,210103,0X6,0xC,0x0,0.5,,1,,大南街480号,,123.454718,41.773078
1009940813,永恒颜色,YongHengYanSe,,210103,0X6,0xB,0x0,0.5,,1,,热闹路76号五爱大厦5层511,,123.4531,41.788242
1009940824,晨光文具(大南街店),ChenGuangWenJuDaNanJieDian,,210103,0X6,0x8,0x0,0.5,,1,,大南街龙凤寺巷45号,,123.461511,41.785503
1009946879,恒风断桥铝塑门窗厂,HengFengDuanQiaoLvSuMenChuangChang,,210103,0X6,0x6,0x1,0.5,,1,,文艺路130号,,123.459424,41.777862
1009947286,财发发杂货店,CaiFaFaZaHuoDian,,210103,0X6,0x2,0x0,0.5,,1,,杏林街32号,,123.436498,41.793762
1009947299,辉山乳品配送站(万柳塘公园西南),HuiShanRuPinPeiSongZhan(WanLiuTangGongYuanXiNan),,210103,0X6,0x7,0x3,0.5,,1,,东滨河路120号,,123.460499,41.778125
1009947300,少女情怀,ShaoNvQingHuai,,210103,0X6,0xB,0x0,0.5,,1,,热闹路76号五爱大厦7层712,,123.4531,41.788242
1009937176,金图测绘,JinTuCeHui,,210103,0X6,0xC,0x0,0.5,,1,,东滨河路150号,,123.450189,41.772804
1009943659,振海杂货店,ZhenHaiZaHuoDian,,210103,0X6,0x2,0x0,0.5,,1,,小南街168号,,123.451718,41.782577
1009949715,金锣冷鲜肉专卖店(百姓购物中心东南),JinLuoLengXianRouZhuanMaiDian(BaiXingGouWuZhongXinDongNan),,210103,0X6,0x7,0x3,0.5,,1,,沈阳路南苇巷22号,,123.462524,41.796028
1009957738,蚕丝被专卖,CanSiBeiZhuanMai,,210103,0X6,0x6,0x5,0.5,,1,,正阳街98号,,123.451283,41.799655
1009956660,丹菲诗休闲服饰,DanFeiShiXiuXianFuShi,,210103,0X6,0xB,0x0,0.5,,1,,热闹路76号五爱大厦5层519,,123.4531,41.788242
1009957077,新锋近便利店,XinFengJinBianLiDian,,210103,0X6,0x2,0x0,0.5,,1,,朝阳街127号,,123.460346,41.796836
1009935478,杰利精品烟酒茶,JieLiJingPinYanJiuCha,,210103,0X6,0x2,0x0,0.5,,1,,北热闹路66号,,123.440328,41.788739
1009935480,诚成铁艺,ChengChengTieYi,,210103,0X6,0x6,0x1,0.5,,1,,南通天街50号,,123.45702,41.783517
1009952114,伊欧,YiOu,,210103,0X6,0xB,0x0,0.5,,1,,热闹路76号五爱大厦9层901-904,,123.4531,41.788242
1009952117,大维皮鞋美容机,DaWeiPiXieMeiRongJi,,210103,0X6,0xC,0x0,0.5,,1,,北顺城路11号,,123.450909,41.804741
1009954962,放心粮油(龙升公寓东北),FangXinLiangYou(LongShengGongYuDongBei),,210103,0X6,0x7,0x3,0.5,,1,,南翰林路6号,,123.447077,41.784053
1009939831,海涛烟店,HaiTaoYanDian,,210103,0X6,0xC,0xA,0.5,,1,,热闹路23号,,123.44111,41.787316
1009961521,美颜化妆品商行,MeiYanHuaZhuangPinShangHang,,210103,0X6,0xE,0x0,0.5,,1,,北文萃路10号,,123.43851,41.766162
1009938472,大白商店,DaBaiShangDian,,210103,0X6,0x6,0x0,0.5,,1,,南关路21号,,123.445796,41.781835
1009938481,亨奴,HengNu,,210103,0X6,0xB,0x0,0.5,,1,,热闹路76号五爱大厦9层919-921,,123.4531,41.788242
1009944937,千客来便利店,QianKeLaiBianLiDian,,210103,0X6,0x2,0x0,0.5,,1,,太清宫街46号,,123.446973,41.800593
1009951012,金鑫牛羊肉店,JinXinNiuYangRouDian,,210103,0X6,0x7,0x3,0.5,,1,,莲花街30号,,123.482392,41.785513
1009953251,东方华融缝制设备有限公司,DongFangHuaRongFengZhiSheBeiYouXianGongSi,,210103,0X6,0xC,0x0,0.5,,1,,小南街251号,,123.450489,41.779935
1009958968,忠犬家爱宠屋,ZhongQuanJiaAiChongWu,,210103,0X6,0xC,0xB,0.5,,1,,万寿寺街184号,,123.444665,41.794455
1009958969,衣讯,YiXun,,210103,0X6,0xB,0x0,0.5,,1,,热闹路76号五爱大厦3层308,,123.4531,41.788242
1009958981,汇丰利超市便利店,HuiFengLiChaoShiBianLiDian,,210103,0X6,0x2,0x0,0.5,,1,,奉天街340号,,123.441145,41.807533
1009953318,源中林瓷器坊,YuanZhongLinCiQiFang,,210103,0X6,0xC,0x0,0.5,,1,,市府大路288号沈阳茶城3层C320-322、C335,,123.439406,41.805845
1009959693,中华名烟,ZhongHuaMingYan,,210103,0X6,0xC,0xA,0.5,,1,,奉天街229号,,123.440925,41.79969
1009959700,佛教书籍免费流通处,FoJiaoShuJiMianFeiLiuTongChu,,210103,0X6,0x0,0x0,0.5,,1,,东滨河路142号,,123.454056,41.772609
1009922019,同缘房产家政,TongYuanFangChanJiaZheng,,210103,0X7,0x10,0x0,0.5,,1,,南通天街48号,,123.455362,41.783611
1009922020,腾达照相彩扩,TengDaZhaoXiangCaiKuo,,210103,0X7,0xD,0x0,0.5,,1,,青年大街216号,,123.433726,41.788937
1009922023,中国体育彩票(北二经街),ZhongGuoTiYuCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,北二经街92号,,123.426535,41.791534
1009958043,新兴合化妆品批发部,XinXingHeHuaZhuangPinPiFaBu,,210103,0X6,0xE,0x0,0.5,,1,,风雨坛街97号,,123.447154,41.78634
1009958044,会友建筑书店,HuiYouJianZhuShuDian,,210103,0X6,0xC,0x5,0.5,,1,,小南街323号,,123.450068,41.772886
1009958045,辽宁诚大拍卖有限公司,LiaoNingChengDaPaiMaiYouXianGongSi,,210103,0X6,0xD,0x1,0.5,,1,,热闹路51号恒信大厦7层707,,123.445044,41.787831
1009958133,中国移动时创伟业指定专营店,ZhongGuoYiDongShiChuangWeiYeZhiDingZhuanYingDian,,210103,0X6,0x3,0x5,0.5,,1,,热闹路11号,,123.438199,41.786801
1009934646,美艳化妆品店,MeiYanHuaZhuangPinDian,,210103,0X6,0xE,0x0,0.5,,1,,八纬路48号,,123.426508,41.795581
1009940692,沈河区上勃泵业液压产品经销处,ShenHeQuShangBoBengYeYeYaChanPinJingXiaoChu,,210103,0X6,0x6,0x3,0.5,,1,,万柳塘路39号,,123.478072,41.784911
1009940694,靓妞羊绒服饰,LiangNiuYangRongFuShi,,210103,0X6,0xB,0x0,0.5,,1,,热闹路76号五爱大厦6层613,,123.4531,41.788242
1009951621,旭日便利店,XuRiBianLiDian,,210103,0X6,0x2,0x0,0.5,,1,,翰林路35号,,123.452685,41.783988
1009936488,西力德电器电力供应站,XiLiDeDianQiDianLiGongYingZhan,,210103,0X6,0x6,0x3,0.5,,1,,广宜街70号广谊亨通电工站市场9号,,123.450591,41.80864
1009952257,升庆寿衣庄,ShengQingShouYiZhuang,,210103,0X6,0x0,0x0,0.5,,1,,望云寺路103号,,123.437204,41.799143
1009952666,鳄鱼(热闹路),EYu,,210103,0X6,0xB,0x3,0.5,,1,,热闹路62号,,123.451788,41.78824
1009952668,珍珍杂货店,ZhenZhenZaHuoDian,,210103,0X6,0x2,0x0,0.5,,1,,万莲路4号,,123.478855,41.784683
1009952670,美佳旺杂品店,MeiJiaWangZaPinDian,,210103,0X6,0x2,0x0,0.5,,1,,铁岭路132号,,123.431174,41.807856
1009958138,万祥首饰店,WanXiangShouShiDian,,210103,0X6,0xC,0x2,0.5,,1,,中街路淡泊巷32号,,123.450269,41.801997
1009945460,辽沈五金交电化工商店,LiaoShenWuJinJiaoDianHuaGongShangDian,,210103,0X6,0x6,0x3,0.5,,1,,南一经街128号,,123.432778,41.785649
1009945461,瓦房店轴承销售处,WaFangDianZhouChengXiaoShouChu,,210103,0X6,0x6,0x3,0.5,,1,,大西路71号,,123.445578,41.796173
1009945465,天展皮衣,TianZhanPiYi,,210103,0X6,0xB,0x0,0.5,,1,,市府大路420号,,123.444539,41.805428
1009945466,泉宝清大广宜水站,QuanBaoQingDaGuangYiShuiZhan,,210103,0X6,0xC,0x0,0.5,,1,,市府大路420号,,123.444275,41.805431
1009951959,沈阳株钻硬质合金有限公司,ShenYangZhuZuanYingZhiHeJinYouXianGongSi,,210103,0X6,0x6,0x3,0.5,,1,,东纬路17号,,123.428124,41.789661
1009913647,沈阳日系星物流咨询有限公司,ShenYangRiXiXingWuLiuZiXunYouXianGongSi,,210103,0X7,0x5,0x0,0.5,,1,,惠工街205号恒基大厦7层701,,123.443882,41.815824
1009914077,双雪雕刻,ShuangXueDiaoKe,,210103,0X7,0x0,0x0,0.5,,1,,南关路2号,,123.444261,41.782829
1009914082,中国体育彩票(望云寺路),ZhongGuoTiYuCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,望云寺路79号,,123.441438,41.797768
1009920343,正义锁王店,ZhengYiSuoWangDian,,210103,0X7,0x0,0x0,0.5,,1,,正阳街234号,,123.453118,41.793995
1009935501,沈阳市天测仪器设备物资有限公司,ShenYangShiTianCeYiQiSheBeiWuZiYouXianGongSi,,210103,0X6,0xC,0x0,0.5,,1,,朝阳街167号,,123.460221,41.79392
1009923267,沈阳市沈河区丁木医疗美容诊所,ShenYangShiShenHeQuDingMuYiLiaoMeiRongZhenSuo,,210103,0X7,0xB,0x0,0.5,,1,,南经街7号,,123.425718,41.788493
1009923272,佳佳诚房产,JiaJiaChengFangChan,,210103,0X7,0x10,0x0,0.5,,1,,南关路21号,,123.446336,41.781619
1009939864,皓月肉品专卖(东大智慧鑫园东北),HaoYueRouPinZhuanMai(DongDaZhiHuiXinYuanDongBei),,210103,0X6,0x7,0x3,0.5,,1,,小南街六合巷120号,,123.455947,41.782425
1009939872,元丰寄卖,YuanFengJiMai,,210103,0X6,0xD,0x0,0.5,,1,,东滨河路114号,,123.460833,41.778881
1009945917,保龙仓便利店,BaoLongCangBianLiDian,,210103,0X6,0x2,0x0,0.5,,1,,大南街502号,,123.454034,41.771185
1009945929,西关牛羊肉(药王庙路),XiGuanNiuYangRou(YaoWangMiaoLu),,210103,0X6,0x7,0x3,0.5,,1,,药王庙路15号,,123.438465,41.796443
1009945935,新盛泰皮草店,XinShengTaiPiCaoDian,,210103,0X6,0xB,0x0,0.5,,1,,市府大路420号,,123.444315,41.805427
1009952855,泉园日杂,QuanYuanRiZa,,210103,0X6,0x6,0x3,0.5,,1,,长青街22号,,123.47582,41.779528
1009944205,重信洗浴用品商行,ZhongXinXiYuYongPinShangHang,,210103,0X6,0x0,0x0,0.5,,1,,五爱市场南区购物城13-14号,,123.449967,41.785648
1009944215,佐客便利店(正义小区西北),ZuoKeBianLiDian(ZhengYiXiaoQuXiBei),,210103,0X6,0x2,0x0,0.5,,1,,承德路宗人府北巷13号,,123.45231,41.794079
1009950271,夏而服饰(男装),XiaErFuShi(NanZhuang),,210103,0X6,0xB,0x0,0.5,,1,,热闹路76号五爱大厦6层606,,123.4531,41.788242
1009942077,丁小平编织机经销部,DingXiaoPingBianZhiJiJingXiaoBu,,210103,0X6,0xC,0x0,0.5,,1,,南通天街14号,,123.456553,41.789882
1009942082,雨润冷鲜肉(文萃路),YuRunLengXianRou(WenCuiLu),,210103,0X6,0x7,0x3,0.5,,1,,文萃路31号,,123.43923,41.764943
1009939535,校园食杂店,XiaoYuanShiZaDian,,210103,0X6,0x2,0x0,0.5,,1,,万寿寺街273号,,123.445283,41.791458
1009952087,沈阳市森妮日用品经销部,ShenYangShiSenNiRiYongPinJingXiaoBu,,210103,0X6,0xC,0x0,0.5,,1,,惠工街125号银都宾馆6层618,,123.437832,41.810496
1009952508,兴兴旺粮油批发部,XingXingWangLiangYouPiFaBu,,210103,0X6,0x7,0x3,0.5,,1,,十四纬路132号,,123.431985,41.78558
1009960451,辽宁享逸实业有限公司,LiaoNingXiangYiShiYeYouXianGongSi,,210103,0X6,0xC,0xA,0.5,,1,,热闹路10号,,123.437877,41.787232
1009960457,Cuciae橱柜,CuciaeChuGui,,210103,0X6,0x6,0x4,0.5,,1,,西顺城街210号,,123.448247,41.796058
1009960468,凉爽食杂店,LiangShuangShiZaDian,,210103,0X6,0x2,0x0,0.5,,1,,热闹路48号,,123.446063,41.788347
1009960472,鑫旺鑫便利店,XinWangXinBianLiDian,,210103,0X6,0x2,0x0,0.5,,1,,承德路宗人府北巷13号,,123.452227,41.795443
1009960476,同德珠宝市场,TongDeZhuBaoShiChang,,210103,0X6,0xC,0x2,0.5,,1,,沈阳路万宝盖巷37号,,123.450469,41.799977
1009960481,夏华皮革鞋料商店,XiaHuaPiGeXieLiaoShangDian,,210103,0X6,0xC,0x0,0.5,,1,,令闻街35号,,123.447158,41.806275
1009960556,靓靓文具玩具模型,LiangLiangWenJuWanJuMoXing,,210103,0X6,0xC,0x0,0.5,,1,,文艺路60号,,123.448405,41.778199
1009960558,大洋女店服饰,DaYangNvDianFuShi,,210103,0X6,0xB,0x0,0.5,,1,,朝阳街137号,,123.460266,41.795036
1009960563,四海粮油,SiHaiLiangYou,,210103,0X6,0x7,0x3,0.5,,1,,南通天街48号,,123.45531,41.784326
1009960619,古奇龙服装服饰销售部,GuQiLongFuZhuangFuShiXiaoShouBu,,210103,0X6,0xB,0x0,0.5,,1,,南乐郊路81甲-10号,,123.455105,41.789935
1009960889,百泰首饰,BaiTaiShouShi,,210103,0X6,0xC,0x2,0.5,,1,,西顺城街81号,,123.448651,41.800218
1009918978,八棵树驾校报名处(沈阳市环境保护局西北),BaKeShuJiaXiaoBaoMingChu(ShenYangShiHuanJingBaoHuJuXiBei),,210103,0X7,0x0,0x0,0.5,,1,,正阳街234号,,123.453312,41.793995
1009919411,蝶依恋婚典婚礼策划工作室,DieYiLianHunDianHunLiCeHuaGongZuoShi,,210103,0X7,0x0,0x0,0.5,,1,,南关路27号,,123.448742,41.78121
1009925469,沈阳市沈河区平安托运部,ShenYangShiShenHeQuPingAnTuoYunBu,,210103,0X7,0x5,0x0,0.5,,1,,翰林路12号,,123.448841,41.78524
1009923498,茂源房产,MaoYuanFangChan,,210103,0X7,0x10,0x0,0.5,,1,,大南街龙凤寺巷45号,,123.461591,41.78575
1009928409,老杨电料,LaoYangDianLiao,,210103,0X6,0x6,0x3,0.5,,1,,顺通商业街94号,,123.44023,41.785106
1009931460,英芳便利店,YingFangBianLiDian,,210103,0X6,0x2,0x0,0.5,,1,,小北关街200号,,123.451436,41.819406
1009910743,天缘铁艺焊接加工制作,TianYuanTieYiHanJieJiaGongZhiZuo,,210103,0X7,0x0,0x0,0.5,,1,,西顺城内街8号,,123.448921,41.802959
1009911171,金角画业,JinJiaoHuaYe,,210103,0X7,0x0,0x0,0.5,,1,,大南街309号,,123.457633,41.779027
1009911176,新华数码制作专营店,XinHuaShuMaZhiZuoZhuanYingDian,,210103,0X7,0x0,0x0,0.5,,1,,万柳塘路18号,,123.479797,41.786936
1009912255,顺通干洗店,ShunTongGanXiDian,,210103,0X7,0xF,0x0,0.5,,1,,顺通路60号,,123.439882,41.785773
1009927565,辽宁国旅航空售票,LiaoNingGuoLvHangKongShouPiao,,210103,0X7,0x3,0x1,0.5,,1,,文艺路44号,,123.434932,41.778874
1009927576,英格玛美容康体养生会,YingGeMaMeiRongKangTiYangShengHui,,210103,0X7,0xB,0x0,0.5,,1,,惠工街45号,,123.435748,41.808068
1009922599,金利来,JinLiLai,,210103,0X7,0x0,0x0,0.5,,1,,先农坛路21号,,123.471045,41.783527
1009922603,新卓喷绘,XinZhuoPenHui,,210103,0X7,0x0,0x0,0.5,,1,,南通天街34号,,123.455014,41.786754
1009922608,久居房产,JiuJuFangChan,,210103,0X7,0x10,0x0,0.5,,1,,奉天街98号,,123.441587,41.79032
1009922613,文庙保健足疗按摩城,WenMiaoBaoJianZuLiaoAnMoCheng,,210103,0X7,0xE,0x0,0.5,,1,,朝阳街155号,,123.460769,41.794695
1009925862,喜兰妮洗衣店怡静园店,XiLanNiXiYiDianYiJingYuanDian,,210103,0X7,0xF,0x0,0.5,,1,,大南街371号,,123.456682,41.776528
1009919133,中国福利彩票(令闻街),ZhongGuoFuLiCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,令闻街17号,,123.446478,41.806084
1009925198,武原发屋,WuYuanFaWu,,210103,0X7,0xB,0x0,0.5,,1,,北文萃路6号,,123.437407,41.766528
1009915328,薄铁水电焊加工,BaoTieShuiDianHanJiaGong,,210103,0X7,0x0,0x0,0.5,,1,,万寿寺街267号,,123.445212,41.791938
1009915761,中国福利彩票(广宜街),ZhongGuoFuLiCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,广宜街50号,,123.447719,41.80741
1009921940,德邦物流(沈阳市妇女会馆西),DeBangWuLiu(ShenYangShiFuNvHuiGuanXi),,210103,0X7,0x5,0x0,0.5,,1,,南翰林路50号,,123.450213,41.783266
1009915089,良友置业,LiangYouZhiYe,,210103,0X7,0x10,0x0,0.5,,1,,小西路41号,,123.443581,41.801249
1009915528,沈阳市铁道青年旅行社有限公司,ShenYangShiTieDaoQingNianLvHangSheYouXianGongSi,,210103,0X7,0x1,0x0,0.5,,1,,万柳塘路36-1号弘锦大厦4层415-A,,123.473709,41.783327
1009921704,冠丰房产,GuanFengFangChan,,210103,0X7,0x10,0x0,0.5,,1,,市府大路432号,,123.4453,41.80542
1009921706,仙人和起名馆,XianRenHeQiMingGuan,,210103,0X7,0x0,0x0,0.5,,1,,太清宫街9号,,123.447201,41.802735
1009921707,超杰金百合礼仪庆典,ChaoJieJinBaiHeLiYiQingDian,,210103,0X7,0x0,0x0,0.5,,1,,万寿寺街83号,,123.445128,41.799557
1009926900,鑫方圆,XinFangYuan,,210103,0X7,0x0,0x0,0.5,,1,,乐郊路59号,,123.458359,41.79179
1009926909,盛发家政房产,ShengFaJiaZhengFangChan,,210103,0X7,0x10,0x0,0.5,,1,,青年大街220号,,123.434054,41.788094
1009912148,鑫俐烨房产,XinLiYeFangChan,,210103,0X7,0x10,0x0,0.5,,1,,会武街51号,,123.428729,41.784846
1009912152,诚信铝塑加工厂,ChengXinLvSuJiaGongChang,,210103,0X7,0x0,0x0,0.5,,1,,乐郊路73号,,123.45924,41.791807
1009912154,百姓房产中介(乐郊路),BaiXingFangChanZhongJie(LeJiaoLu),,210103,0X7,0x10,0x0,0.5,,1,,乐郊路45号,,123.455986,41.792021
1009918185,智诚综合电器维修服务站文艺路勒石南巷站,ZhiChengZongHeDianQiWeiXiuFuWuZhanWenYiLuLeShiNanXiangZhan,,210103,0X7,0xC,0x0,0.5,,1,,文艺路146号,,123.459775,41.777987
1009923118,馨悦干洗店,XinYueGanXiDian,,210103,0X7,0xF,0x0,0.5,,1,,北二经街85号,,123.428615,41.792024
1009914152,天惠起名馆,TianHuiQiMingGuan,,210103,0X7,0x0,0x0,0.5,,1,,太清宫街6号,,123.44715,41.804036
1009910988,嘉朋房产旗舰店,JiaPengFangChanQiJianDian,,210103,0X7,0x10,0x0,0.5,,1,,南通天街14号,,123.456643,41.789804
1009919404,辽宁恒信律师事务所沈阳分所,LiaoNingHengXinLvShiShiWuSuoShenYangFenSuo,,210103,0X7,0x7,0x1,0.5,,1,,悦宾街1号方圆大厦3层305,,123.444,41.816756
1009919834,沈阳好运通运输有限公司沈河分公司,ShenYangHaoYunTongYunShuYouXianGongSiShenHeFenGongSi,,210103,0X7,0x5,0x0,0.5,,1,,南翰林路21号,,123.448778,41.783023
1009919844,茹祥美术,RuXiangMeiShu,,210103,0X7,0x0,0x0,0.5,,1,,团结路53号,,123.442825,41.813203
1009919846,中国福利彩票(东滨河路),ZhongGuoFuLiCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,东滨河路118号,,123.460606,41.778143
1009919849,标顺图文,BiaoShunTuWen,,210103,0X7,0x0,0x0,0.5,,1,,大西路163号,,123.442009,41.794796
1009920279,标榜发艺(北热闹路),BiaoBangFaYi(BeiReNaoLu),,210103,0X7,0xB,0x0,0.5,,1,,北热闹路62号,,123.43898,41.788522
1009920287,沈阳商标事务所,ShenYangShangBiaoShiWuSuo,,210103,0X7,0x7,0x6,0.5,,1,,南关路118号,,123.453783,41.781138
1009933498,鑫福源豆制品蔬菜店,XinFuYuanDouZhiPinShuCaiDian,,210103,0X6,0x7,0x5,0.5,,1,,小南街六合巷88号,,123.455366,41.7832
1009933509,中华名烟(广昌路),ZhongHuaMingYan(GuangChangLu),,210103,0X6,0xC,0xA,0.5,,1,,广昌路68号,,123.442129,41.791124
1009933515,诗博商贸,ShiBoShangMao,,210103,0X6,0xC,0x0,0.5,,1,,风雨坛街16号,,123.447797,41.791459
1009915339,千恒房产,QianHengFangChan,,210103,0X7,0x10,0x0,0.5,,1,,大西路268号,,123.439293,41.794316
1009915342,星源房产,XingYuanFangChan,,210103,0X7,0x10,0x0,0.5,,1,,翰林路35号,,123.452231,41.784059
1009915345,欧雯雅美发,OuWenYaMeiFa,,210103,0X7,0xB,0x0,0.5,,1,,南翰林路10号,,123.4484,41.783458
1009915347,红星礼仪,HongXingLiYi,,210103,0X7,0x0,0x0,0.5,,1,,十一纬路111号,,123.425818,41.790499
1009915349,诚达房产置业,ChengDaFangChanZhiYe,,210103,0X7,0x10,0x0,0.5,,1,,先农坛路十七巷15号,,123.469604,41.782086
1009921556,永强·罗丹广告,YongQiangLuoDanGuangGao,,210103,0X7,0x0,0x0,0.5,,1,,南关路15号,,123.444822,41.782185
